0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,label
0.6868797,0.071905844,0.6741066,0.08341368,0.67526996,0.08103632,0.6898049,0.13383994,0.6908217,0.12824586,0.75291747,0.17606993,0.74045193,0.19228074,0.88834834,0.19512086,0.8707819,0.19823599,0.95407224,0.19836955,0.9492761,0.20626043,0.7732335,0.49906725,0.7733368,0.49952942,0.9443693,0.5853386,0.9368954,0.5856138,0.9335649,0.8398463,0.922579,0.81699866,bitilasana
0.4988533,0.74989486,0.5086252,0.7743001,0.51275533,0.7801563,0.45388335,0.8251799,0.45352882,0.82959074,0.37608042,0.76726973,0.39964437,0.7751912,0.6013938,0.74952894,0.66076326,0.7774593,0.7716782,0.7888222,0.9069597,0.8217424,0.40966633,0.45850095,0.42150515,0.45895195,0.7679938,0.4209603,0.8682551,0.39726967,0.75914854,0.16750091,0.8449528,0.13576967,bitilasana
0.5866541,0.6882844,0.56977767,0.6797963,0.5689629,0.6797498,0.5651962,0.62654996,0.5657669,0.62906224,0.6143514,0.56986696,0.6207206,0.56959057,0.75856775,0.57795495,0.7595485,0.57692456,0.86846113,0.57891446,0.87810683,0.5803432,0.6599911,0.35521564,0.6619289,0.35206354,0.86559683,0.35919783,0.8686414,0.3628875,0.87145793,0.16039976,0.87351805,0.15145272,bitilasana
0.66300654,0.46436447,0.6597221,0.47623864,0.6593199,0.4820901,0.6272288,0.50017565,0.6276184,0.51104254,0.568611,0.46814224,0.57125413,0.47831923,0.7833493,0.46118248,0.78176016,0.4623817,0.9254471,0.45822594,0.95090026,0.4649153,0.6383567,0.27523434,0.63382256,0.27583724,0.8810115,0.29271454,0.9457275,0.28470117,0.8683492,0.11967168,0.9297104,0.09406509,bitilasana
0.43903702,0.4791484,0.42858848,0.49635637,0.42473456,0.47612256,0.44087622,0.5273333,0.43259692,0.47872514,0.5167608,0.5438716,0.5077628,0.46260545,0.63396615,0.5288177,0.61907256,0.48026842,0.765202,0.5431748,0.7190188,0.4548349,0.64736867,0.5464839,0.64180547,0.50109196,0.6904335,0.56720734,0.6772568,0.5299823,0.7779776,0.5414784,0.76958674,0.5347372,bitilasana
0.30240318,0.72567815,0.27491903,0.72137326,0.27432457,0.7235967,0.26590624,0.67811346,0.26656485,0.6802424,0.362046,0.62060416,0.3695276,0.62301934,0.5700139,0.6066488,0.580882,0.6193782,0.70260507,0.62237436,0.74011475,0.6301072,0.46295506,0.4560932,0.46995342,0.4638518,0.70243865,0.4061103,0.7426081,0.40684676,0.7063588,0.21683499,0.75335,0.19814168,bitilasana
0.32311738,0.841265,0.30188623,0.8284861,0.30290452,0.83492273,0.31898162,0.7782473,0.32245198,0.78817934,0.40487885,0.70615923,0.43561178,0.74926436,0.6137036,0.68649584,0.64521456,0.71632177,0.7528896,0.6750899,0.8269227,0.7128675,0.47199094,0.46989977,0.4919888,0.4780802,0.7306171,0.4833437,0.78185004,0.49310562,0.7384253,0.27988884,0.7856138,0.2607455,bitilasana
0.444637,0.10207535,0.41589886,0.10058137,0.42354247,0.09523906,0.39598906,0.15266529,0.40810567,0.14768843,0.4314771,0.27048516,0.4716107,0.25751388,0.3194955,0.42374453,0.6724985,0.24954203,0.21977794,0.53559774,0.8400014,0.20977823,0.5427212,0.5592565,0.529112,0.5499939,0.87472224,0.5866717,0.40768433,0.8323255,0.8567068,0.8852385,0.22988509,0.7007218,bitilasana
0.62546676,0.8058743,0.6345845,0.8273124,0.6318364,0.82636577,0.5960648,0.8484681,0.5887055,0.8504799,0.5286158,0.802971,0.5363673,0.81064296,0.7070099,0.78804713,0.71955734,0.7997418,0.82322556,0.77838314,0.87224126,0.79203194,0.60391027,0.57952744,0.6210694,0.57909477,0.8088723,0.614775,0.8676018,0.6197367,0.8104754,0.45971742,0.8611881,0.43281162,bitilasana
0.18279552,0.79667556,0.15993363,0.77762395,0.16308337,0.7775257,0.18738253,0.72677153,0.19255197,0.72424567,0.32897392,0.70764273,0.33971375,0.6833995,0.6276027,0.7034554,0.6418758,0.71234065,0.8401357,0.69017684,0.8968465,0.72105175,0.45365795,0.46348682,0.4595205,0.45706025,0.813736,0.41777936,0.8779173,0.40664652,0.82273626,0.21080127,0.88337904,0.17483394,bitilasana
0.27104965,0.84244967,0.25643036,0.8222478,0.25506058,0.8238617,0.28412417,0.77130467,0.28444743,0.76874423,0.38107908,0.7121942,0.39131272,0.7174108,0.58981127,0.7106202,0.59280926,0.7191732,0.7263955,0.7272808,0.7545284,0.736676,0.45087266,0.42361763,0.45693487,0.42380008,0.7121661,0.43809408,0.731072,0.43498525,0.69051206,0.20012328,0.71811867,0.18287468,bitilasana
0.3208663,0.6905461,0.309034,0.7022239,0.30427408,0.6803068,0.3229788,0.70109075,0.30667433,0.6560322,0.37197202,0.6900498,0.36187005,0.6366261,0.4483104,0.69504744,0.4215448,0.62985885,0.5102589,0.7171798,0.4327228,0.64017904,0.4954016,0.66304463,0.4897696,0.6365827,0.46665627,0.65811855,0.49509117,0.6248473,0.67635953,0.7082831,0.6770749,0.69227403,bitilasana
0.2788446,0.026452947,0.2555151,0.03496119,0.254154,0.038467117,0.26117757,0.06426519,0.25548387,0.08184759,0.3882921,0.11547656,0.3574901,0.109088704,0.60473245,0.12061698,0.57419306,0.11969874,0.8028011,0.105109334,0.73267376,0.10619592,0.48716718,0.3161934,0.47239238,0.31880426,0.7998907,0.2798481,0.7148945,0.26370034,0.7631874,0.43550903,0.7271375,0.41903818,bitilasana
0.54125214,0.61267996,0.54379874,0.63316405,0.5451593,0.63333124,0.5067526,0.6605835,0.5068562,0.6570255,0.4683154,0.6390402,0.48247397,0.6401869,0.63415575,0.62468886,0.6425123,0.62514216,0.7622481,0.6561348,0.7850967,0.6608521,0.49820036,0.4171216,0.50317746,0.4156252,0.74139893,0.40940386,0.78952277,0.40499502,0.7316599,0.23973662,0.773927,0.19474024,bitilasana
0.2628104,1.0006013,0.23947702,1.0025071,0.23798266,0.9965209,0.24690686,0.96901387,0.24555786,0.96775234,0.36695957,0.9288949,0.3830471,0.9206713,0.5656763,0.9238661,0.61286914,0.91483694,0.7448941,0.9179222,0.79748386,0.9226771,0.4752142,0.70331466,0.48374626,0.69908553,0.76350856,0.70570695,0.807483,0.7083678,0.6993203,0.54719883,0.71424466,0.5424267,bitilasana
0.43858528,0.77319366,0.43960348,0.80591303,0.44099814,0.8069688,0.3785769,0.8428083,0.37201127,0.84519196,0.2911218,0.7639932,0.31183988,0.7649052,0.5837255,0.7661112,0.58947927,0.76824933,0.7958941,0.7521512,0.8019451,0.7551286,0.45176482,0.45976022,0.45013654,0.46082225,0.79223454,0.39241377,0.8172963,0.39520565,0.7860575,0.11958523,0.81348383,0.08795836,bitilasana
0.26571,0.7496942,0.25616258,0.7278486,0.25598568,0.72960097,0.2991789,0.6883974,0.30292368,0.6893189,0.42440027,0.66306263,0.42418385,0.6486498,0.6439505,0.65940785,0.6489482,0.6374843,0.83094764,0.67203766,0.8491464,0.6617615,0.5503646,0.42934808,0.5494587,0.42969298,0.8225556,0.38615927,0.8455492,0.37216783,0.8056544,0.17151316,0.82010055,0.13482298,bitilasana
0.3910934,0.57117116,0.37347803,0.5725746,0.37392527,0.5715442,0.34283823,0.6011599,0.34532252,0.594505,0.35984156,0.6505649,0.38394657,0.6259452,0.5529956,0.6515097,0.55157053,0.6508863,0.6890796,0.6510656,0.6872733,0.65576154,0.40801483,0.7719617,0.42337698,0.7888315,0.6755532,0.8113876,0.3714539,0.8003461,0.67668337,0.8389228,0.6658942,0.8321919,bitilasana
0.42750424,0.84846836,0.40224794,0.86749583,0.40047863,0.8691791,0.33940858,0.8327178,0.33974954,0.8304061,0.36079723,0.707606,0.36126834,0.6944366,0.6214825,0.6974784,0.63649654,0.6976352,0.829716,0.7108492,0.89706886,0.6990231,0.39621574,0.41459453,0.40507275,0.40953994,0.7735324,0.4095807,0.82838565,0.39949083,0.7831507,0.16100694,0.8175608,0.13219097,bitilasana
0.37978292,0.15394282,0.36791682,0.16589203,0.36814594,0.16702755,0.3960682,0.20770374,0.3947023,0.20511177,0.47285992,0.25850827,0.47342122,0.271912,0.6578292,0.27480832,0.65995,0.29081255,0.80824155,0.26548117,0.79773545,0.28465724,0.544844,0.5431802,0.54973555,0.54492,0.82338786,0.5376481,0.8149241,0.538548,0.7960636,0.7865324,0.7890028,0.7731729,bitilasana
0.36175606,0.21725518,0.33988366,0.21802686,0.34041125,0.21878399,0.32995376,0.25749108,0.33053878,0.25902438,0.41130266,0.30993357,0.39810356,0.32178235,0.61146003,0.31680247,0.59364474,0.32827735,0.7658728,0.31209067,0.72505444,0.32316363,0.49408856,0.52867836,0.48922697,0.5294301,0.77476853,0.52806914,0.7290332,0.52871865,0.75312597,0.7132635,0.7186944,0.68757164,bitilasana
0.47211745,0.656798,0.47930905,0.6794893,0.47935563,0.68117046,0.43634042,0.71159357,0.44087237,0.7135839,0.3680167,0.67279345,0.38013962,0.6944012,0.58907515,0.7006293,0.60399914,0.73394316,0.7664205,0.7284883,0.8374912,0.7715389,0.45468238,0.41549528,0.46151093,0.42354643,0.76782626,0.4575727,0.8206263,0.46292874,0.7730457,0.23416688,0.81980425,0.20745876,bitilasana
0.6769704,0.27322638,0.6712872,0.26372385,0.6703106,0.2624064,0.6381868,0.25886562,0.6383033,0.2520744,0.6067646,0.3001553,0.59662426,0.31085995,0.74781924,0.27869844,0.7388715,0.28761455,0.862201,0.25888214,0.8502939,0.26605076,0.64733374,0.52181447,0.6470332,0.52105546,0.8580442,0.5040534,0.848949,0.50840604,0.85585654,0.73145133,0.8441402,0.70659715,bitilasana
0.21421495,0.79485726,0.19113961,0.7769395,0.19198097,0.77495944,0.21138999,0.71924686,0.21632561,0.7141517,0.35164467,0.6708151,0.35672748,0.65791416,0.60794103,0.6899986,0.62633437,0.6890331,0.8223245,0.69940823,0.8390337,0.70386493,0.47179562,0.41069496,0.47612095,0.40154913,0.8182583,0.40520746,0.84077644,0.40558445,0.8130829,0.17926472,0.8331615,0.154838,bitilasana
0.26942223,0.77620304,0.25317532,0.75519353,0.25412238,0.75740445,0.28648832,0.7115078,0.29152754,0.7087067,0.4201483,0.67547655,0.4363853,0.67197543,0.66954184,0.668619,0.6869448,0.6742233,0.85000265,0.68647146,0.8819631,0.69494146,0.51146156,0.43306524,0.51925504,0.43968382,0.83760065,0.4246624,0.8702634,0.42175734,0.82779187,0.20803921,0.8538022,0.18377653,bitilasana
0.24198206,0.74434686,0.22374733,0.71824527,0.22497544,0.71322083,0.25642467,0.6593107,0.2639804,0.6525777,0.43082407,0.700646,0.41828305,0.61361045,0.6778508,0.6877191,0.6944528,0.6354558,0.89372784,0.7205003,0.9256598,0.68067837,0.56498986,0.41756704,0.5585112,0.3829373,0.87918025,0.3784763,0.9071708,0.35374784,0.8843764,0.1489213,0.89101475,0.10563308,bitilasana
0.22303066,0.21843152,0.20502594,0.24008861,0.20393948,0.23833469,0.24561173,0.2935794,0.23900042,0.29327357,0.41158965,0.3328436,0.4027579,0.32124448,0.72522205,0.32674846,0.71431834,0.32095706,0.93714863,0.3066771,0.9274272,0.30808264,0.5840793,0.5466938,0.58803654,0.53295386,0.95183843,0.5770066,0.9369184,0.57785916,0.9193361,0.8160044,0.90159494,0.7896735,bitilasana
0.21770395,0.8057344,0.19780341,0.7854202,0.19818348,0.78335905,0.21649496,0.73042107,0.2193628,0.7235206,0.34861428,0.70680946,0.3600604,0.6712957,0.6050207,0.68645275,0.61946297,0.6752028,0.8143176,0.69968367,0.8374814,0.7032765,0.5224393,0.4623809,0.51973116,0.44526392,0.8121325,0.46953052,0.8381347,0.44989145,0.7767647,0.25248092,0.80493015,0.21191452,bitilasana
0.17513146,0.21857896,0.1605552,0.20865254,0.15278545,0.23241311,0.17015249,0.21341123,0.1574427,0.2623941,0.2587428,0.21746251,0.22736256,0.34345824,0.42857847,0.19496953,0.38072193,0.36946902,0.5688703,0.17999172,0.5350952,0.391426,0.40352243,0.3400916,0.3920863,0.44411823,0.60341597,0.3459297,0.5550242,0.4108953,0.6752955,0.4734156,0.6375802,0.48891658,bitilasana
0.31115365,0.7317592,0.2855293,0.72970355,0.28386593,0.7288088,0.26950464,0.6831304,0.26754236,0.67865235,0.34051934,0.61177826,0.34480456,0.61079484,0.55757815,0.60220975,0.56222457,0.60648954,0.7207291,0.6079035,0.7545772,0.6096665,0.43939185,0.39423484,0.44485384,0.388559,0.725311,0.39823362,0.743438,0.39329585,0.7132402,0.18311471,0.72171426,0.17759366,bitilasana
0.21744601,0.9213981,0.18991536,0.90858305,0.19010696,0.9107849,0.19344391,0.8491536,0.19511922,0.847899,0.30578673,0.7633659,0.33322462,0.7742893,0.5779021,0.7523634,0.6415543,0.78834003,0.7695276,0.781224,0.90641385,0.8245315,0.4168399,0.45764643,0.443125,0.46757054,0.7666322,0.4155594,0.8558347,0.389031,0.75206983,0.17106812,0.85468584,0.123342305,bitilasana
0.23567186,0.8621714,0.20374836,0.84770805,0.20455304,0.8474966,0.20433815,0.7820283,0.20686229,0.7799284,0.35154566,0.73129314,0.37018803,0.72113997,0.63508373,0.7248484,0.6523402,0.7196985,0.88053995,0.732718,0.9049323,0.73955154,0.496608,0.47142228,0.5003311,0.46587756,0.8785344,0.42133233,0.8930696,0.42064083,0.8565614,0.15090936,0.8613489,0.1481116,bitilasana
0.3711094,0.3070452,0.3624013,0.29170066,0.35399446,0.30158454,0.38546085,0.29267362,0.372437,0.30967307,0.4956896,0.3623261,0.40135565,0.3785625,0.68170315,0.35079986,0.30168647,0.4628537,0.82772225,0.33547857,0.21205954,0.5603167,0.5555115,0.50208896,0.5019507,0.53490996,0.87414485,0.5503015,0.41198224,0.6884718,0.86298066,0.72275525,0.24115805,0.6125531,bitilasana
0.46066535,0.27212885,0.43601176,0.25747916,0.4359104,0.25748232,0.38559198,0.28358203,0.3873502,0.28023657,0.39071932,0.37391633,0.3972539,0.37073115,0.6243195,0.37161824,0.6243371,0.37645584,0.8182973,0.3639038,0.8054112,0.36950117,0.47164494,0.5956056,0.47470495,0.59756386,0.8052219,0.61608005,0.7898738,0.62047935,0.8085496,0.82770413,0.7899884,0.8065255,bitilasana
0.12028757,0.7171009,0.10098454,0.69896245,0.099241175,0.7006341,0.14171074,0.6528534,0.1407878,0.66184247,0.25481996,0.6591968,0.27578214,0.6442449,0.4989146,0.64589167,0.63401353,0.6638694,0.8481553,0.6663089,0.89540786,0.6742495,0.5039161,0.49553183,0.5049854,0.50285524,0.8134927,0.45701963,0.8686401,0.45027745,0.79374814,0.2739252,0.83512866,0.2526256,bitilasana
0.46723983,0.23768237,0.44712818,0.2406834,0.44732878,0.2394712,0.4415081,0.28908643,0.4426543,0.28305155,0.49295908,0.33456358,0.4891142,0.34540173,0.60172355,0.32876655,0.5965499,0.3294066,0.7032872,0.30723658,0.6894515,0.3121255,0.5330862,0.5676253,0.5366434,0.56704104,0.6955151,0.5536056,0.68496567,0.5544661,0.689676,0.7561686,0.6754761,0.7387819,bitilasana
0.2800589,0.11463161,0.26534405,0.13612252,0.26420474,0.13592234,0.30172127,0.19642138,0.29797342,0.19438441,0.40975702,0.25412142,0.40238813,0.2701533,0.64905727,0.23007244,0.6247123,0.2492568,0.85078967,0.17975216,0.77247405,0.22114144,0.49623793,0.5579662,0.49826857,0.5550227,0.842502,0.5540707,0.7850583,0.55279934,0.81800926,0.8383974,0.76601034,0.80170095,bitilasana
0.3910934,0.57117116,0.37347803,0.5725746,0.37392527,0.5715442,0.34283823,0.6011599,0.34532252,0.594505,0.35984156,0.6505649,0.38394657,0.6259452,0.5529956,0.6515097,0.55157053,0.6508863,0.6890796,0.6510656,0.6872733,0.65576154,0.40801483,0.7719617,0.42337698,0.7888315,0.6755532,0.8113876,0.3714539,0.8003461,0.67668337,0.8389228,0.6658942,0.8321919,bitilasana
0.42750424,0.84846836,0.40224794,0.86749583,0.40047863,0.8691791,0.33940858,0.8327178,0.33974954,0.8304061,0.36079723,0.707606,0.36126834,0.6944366,0.6214825,0.6974784,0.63649654,0.6976352,0.829716,0.7108492,0.89706886,0.6990231,0.39621574,0.41459453,0.40507275,0.40953994,0.7735324,0.4095807,0.82838565,0.39949083,0.7831507,0.16100694,0.8175608,0.13219097,bitilasana
0.37978292,0.15394282,0.36791682,0.16589203,0.36814594,0.16702755,0.3960682,0.20770374,0.3947023,0.20511177,0.47285992,0.25850827,0.47342122,0.271912,0.6578292,0.27480832,0.65995,0.29081255,0.80824155,0.26548117,0.79773545,0.28465724,0.544844,0.5431802,0.54973555,0.54492,0.82338786,0.5376481,0.8149241,0.538548,0.7960636,0.7865324,0.7890028,0.7731729,bitilasana
0.22303066,0.21843152,0.20502594,0.24008861,0.20393948,0.23833469,0.24561173,0.2935794,0.23900042,0.29327357,0.41158965,0.3328436,0.4027579,0.32124448,0.72522205,0.32674846,0.71431834,0.32095706,0.93714863,0.3066771,0.9274272,0.30808264,0.5840793,0.5466938,0.58803654,0.53295386,0.95183843,0.5770066,0.9369184,0.57785916,0.9193361,0.8160044,0.90159494,0.7896735,bitilasana
0.36175606,0.21725518,0.33988366,0.21802686,0.34041125,0.21878399,0.32995376,0.25749108,0.33053878,0.25902438,0.41130266,0.30993357,0.39810356,0.32178235,0.61146003,0.31680247,0.59364474,0.32827735,0.7658728,0.31209067,0.72505444,0.32316363,0.49408856,0.52867836,0.48922697,0.5294301,0.77476853,0.52806914,0.7290332,0.52871865,0.75312597,0.7132635,0.7186944,0.68757164,bitilasana
0.47211745,0.656798,0.47930905,0.6794893,0.47935563,0.68117046,0.43634042,0.71159357,0.44087237,0.7135839,0.3680167,0.67279345,0.38013962,0.6944012,0.58907515,0.7006293,0.60399914,0.73394316,0.7664205,0.7284883,0.8374912,0.7715389,0.45468238,0.41549528,0.46151093,0.42354643,0.76782626,0.4575727,0.8206263,0.46292874,0.7730457,0.23416688,0.81980425,0.20745876,bitilasana
0.6769704,0.27322638,0.6712872,0.26372385,0.6703106,0.2624064,0.6381868,0.25886562,0.6383033,0.2520744,0.6067646,0.3001553,0.59662426,0.31085995,0.74781924,0.27869844,0.7388715,0.28761455,0.862201,0.25888214,0.8502939,0.26605076,0.64733374,0.52181447,0.6470332,0.52105546,0.8580442,0.5040534,0.848949,0.50840604,0.85585654,0.73145133,0.8441402,0.70659715,bitilasana
0.14656842,0.1319468,0.13510868,0.15672769,0.13489535,0.15561421,0.18499252,0.21074928,0.18123789,0.209363,0.3071877,0.25092402,0.30534926,0.25708622,0.5946382,0.22987458,0.59596044,0.23042159,0.8269278,0.23371774,0.8113918,0.23826417,0.4443358,0.5414444,0.4545917,0.538345,0.8127412,0.51649487,0.80197597,0.5184101,0.81422275,0.7911143,0.793445,0.7678831,bitilasana
0.21179992,0.1317228,0.1986466,0.15863939,0.19674048,0.15433669,0.2511912,0.21124932,0.24507487,0.20721626,0.3818356,0.22949994,0.3712475,0.23406012,0.65341926,0.19264594,0.6526995,0.19488123,0.8802653,0.1754551,0.8665929,0.18261592,0.4805523,0.5492035,0.4841904,0.54303676,0.88806224,0.5795334,0.85629505,0.57750714,0.8876859,0.8538902,0.85528433,0.8272867,bitilasana
0.25142547,0.22999509,0.2305551,0.2451938,0.22937661,0.24532197,0.24545953,0.3009525,0.24148816,0.29703718,0.34723374,0.35924473,0.34952322,0.3319109,0.5674238,0.35570627,0.5634361,0.34816164,0.74939114,0.35654795,0.7364424,0.35752842,0.43435457,0.5996329,0.44259006,0.6004723,0.7513963,0.6348393,0.7335377,0.6332001,0.6677171,0.8512311,0.65209633,0.84007555,bitilasana
0.45237795,0.27234843,0.4334731,0.2888503,0.4318725,0.2851772,0.45153257,0.3414064,0.44692674,0.3351556,0.54509646,0.4165218,0.56543845,0.3386023,0.7619388,0.39344046,0.7413116,0.36003095,0.9179062,0.4007626,0.8891561,0.35872215,0.61308694,0.6167919,0.6189844,0.57108074,0.8965828,0.58684444,0.8902268,0.56017214,0.8774127,0.7636489,0.85709393,0.7176275,bitilasana
0.38036802,0.76988864,0.36424828,0.7579026,0.36294472,0.75837106,0.37361047,0.7178924,0.37425378,0.7136238,0.4679699,0.67572695,0.4726496,0.6689285,0.6468527,0.6739101,0.6557736,0.6681796,0.7742063,0.68494844,0.8001263,0.6899169,0.50981486,0.46242353,0.5113898,0.4624755,0.7750847,0.44583896,0.8033364,0.4389493,0.74863744,0.27982545,0.78630865,0.23264635,bitilasana
0.48322573,0.6964652,0.48834607,0.7143769,0.48820224,0.7181705,0.4524312,0.7361319,0.44840863,0.74077535,0.38934186,0.6955786,0.4107675,0.7252698,0.62665135,0.6955689,0.6307239,0.7450688,0.814307,0.710525,0.8557285,0.7479866,0.46182275,0.45773906,0.45794868,0.46907443,0.83791995,0.42663386,0.87406147,0.42957506,0.81659245,0.20377824,0.857513,0.1489986,bitilasana
0.21762635,0.21599935,0.21090658,0.20534983,0.20477547,0.20455202,0.16779104,0.19820234,0.15210775,0.19775592,0.16434966,0.23961034,0.11424817,0.28360862,0.41823104,0.20918438,0.42519945,0.3037189,0.66969955,0.23091117,0.6264165,0.26406255,0.2963783,0.50569016,0.27609968,0.5299578,0.8547053,0.47002816,0.7409022,0.5201681,0.92975783,0.77889895,0.82713795,0.7862892,bitilasana
0.21770395,0.8057344,0.19780341,0.7854202,0.19818348,0.78335905,0.21649496,0.73042107,0.2193628,0.7235206,0.34861428,0.70680946,0.3600604,0.6712957,0.6050207,0.68645275,0.61946297,0.6752028,0.8143176,0.69968367,0.8374814,0.7032765,0.5224393,0.4623809,0.51973116,0.44526392,0.8121325,0.46953052,0.8381347,0.44989145,0.7767647,0.25248092,0.80493015,0.21191452,bitilasana
0.33615533,0.29528672,0.3228624,0.3103715,0.3231108,0.3117943,0.3524166,0.3444212,0.35082883,0.34762996,0.45726272,0.37402773,0.45446935,0.37097365,0.6663555,0.35196632,0.64627403,0.35870165,0.8311402,0.32423425,0.7897489,0.3389391,0.53257656,0.60582095,0.5320976,0.60497725,0.8207599,0.5940768,0.7776143,0.5860368,0.7971044,0.79300296,0.7629447,0.765905,bitilasana
0.621824,0.42596307,0.610406,0.40475148,0.5963677,0.4110952,0.5973568,0.4306894,0.5568401,0.44383562,0.55409616,0.43021268,0.44574592,0.4746525,0.64888495,0.4109014,0.63000786,0.4242317,0.7198768,0.36948362,0.6991978,0.40430695,0.5132587,0.5126029,0.5123751,0.52040976,0.7447317,0.5407472,0.74043757,0.5442278,0.74354714,0.6573944,0.74063724,0.6488515,bitilasana
0.6060448,0.23697948,0.5879693,0.23074782,0.5888778,0.22084258,0.57032627,0.25001973,0.5750465,0.23397656,0.55922025,0.3399657,0.6536721,0.3179348,0.7313148,0.34754196,0.7255068,0.33785853,0.3533092,0.33943307,0.35131234,0.33911958,0.6206578,0.57538486,0.51971203,0.5672823,0.55344325,0.6489933,0.4526143,0.67475086,0.5271611,0.76665044,0.4762101,0.77531534,bitilasana
0.39524236,0.30617654,0.38636422,0.32259437,0.38481903,0.3224482,0.4164977,0.36224973,0.4124837,0.36168775,0.4922787,0.38525906,0.48996058,0.38036048,0.66934055,0.36402652,0.65799975,0.36563396,0.7970736,0.35873923,0.77392936,0.36096326,0.5499259,0.5713868,0.54911995,0.5750045,0.7929397,0.5860786,0.77587384,0.5845702,0.79290015,0.7753971,0.769058,0.7497956,bitilasana
0.26323023,0.17084251,0.23642373,0.18284954,0.23447317,0.1841273,0.23917478,0.24687478,0.23784652,0.2500965,0.3981234,0.30825296,0.38015196,0.3046698,0.6642363,0.29990587,0.6418438,0.29955027,0.8891961,0.29270852,0.87049854,0.29941928,0.51891965,0.5704964,0.5149528,0.56449264,0.8883616,0.59039867,0.87678325,0.5907581,0.8592094,0.8487023,0.8392637,0.828298,bitilasana
0.72687054,0.093175046,0.71985745,0.09321448,0.71638006,0.09475824,0.72069216,0.099490024,0.71129906,0.10333732,0.74262285,0.10267812,0.7307857,0.10044047,0.85747105,0.091957405,0.8448221,0.09854551,0.92564785,0.08032739,0.91092,0.09136047,0.7258396,0.1786443,0.7032838,0.2091655,0.8646107,0.19146778,0.8760471,0.21115081,0.90944684,0.2924963,0.89752626,0.2937091,bitilasana
0.35532784,0.7995797,0.33858627,0.7828434,0.33896327,0.7844179,0.36729395,0.74262685,0.3703569,0.7401096,0.46784744,0.6907958,0.4975555,0.7064095,0.67803454,0.71244836,0.69990444,0.7189981,0.8130621,0.7297774,0.875103,0.74973834,0.54131305,0.44167733,0.55574846,0.4451511,0.8048133,0.39986157,0.8575246,0.40033826,0.82379687,0.18817265,0.865857,0.1632164,bitilasana
0.1794872,0.7498595,0.1556414,0.73087996,0.15667427,0.73156136,0.17539293,0.6843541,0.17730616,0.6866531,0.32047746,0.6469719,0.33118144,0.6453993,0.65337175,0.6710335,0.68049604,0.6754375,0.86724347,0.6895763,0.8808186,0.6887691,0.457845,0.46213377,0.45435664,0.4729786,0.81431466,0.41282108,0.84800065,0.40380746,0.8658157,0.2061712,0.92514354,0.17063431,bitilasana
0.35823932,0.2709459,0.33863598,0.28200632,0.3388573,0.27769756,0.34408596,0.3267691,0.34478223,0.31926453,0.39903662,0.35454768,0.38717234,0.36645696,0.50051445,0.34687027,0.49714857,0.3577465,0.6015419,0.32476386,0.5953848,0.3369761,0.44177735,0.59918946,0.4428572,0.600185,0.61686295,0.637713,0.60601676,0.6463289,0.58677095,0.80658466,0.58366615,0.8041732,bitilasana
0.2024244,0.04446172,0.18409112,0.046829734,0.18105474,0.058738146,0.18864797,0.07105653,0.17687467,0.1115633,0.27093115,0.055798627,0.2340842,0.2262281,0.45201042,0.032114062,0.4109749,0.261101,0.5477281,0.012983417,0.5308752,0.26270613,0.31365913,0.3212067,0.2884351,0.4193875,0.5953931,0.24643493,0.5548357,0.3639714,0.67597103,0.4575605,0.63019216,0.5134208,bitilasana
0.17513146,0.21857896,0.1605552,0.20865254,0.15278545,0.23241311,0.17015249,0.21341123,0.1574427,0.2623941,0.2587428,0.21746251,0.22736256,0.34345824,0.42857847,0.19496953,0.38072193,0.36946902,0.5688703,0.17999172,0.5350952,0.391426,0.40352243,0.3400916,0.3920863,0.44411823,0.60341597,0.3459297,0.5550242,0.4108953,0.6752955,0.4734156,0.6375802,0.48891658,bitilasana
0.5964554,0.22445141,0.5843435,0.23719579,0.58502185,0.23849553,0.6006274,0.27861023,0.59942585,0.27830818,0.67239237,0.3013689,0.6669152,0.31435856,0.8119869,0.3032497,0.80293834,0.3123086,0.9287727,0.28809458,0.9175097,0.2958841,0.70928276,0.5437975,0.71342677,0.5439936,0.9287714,0.5181498,0.9149641,0.51601917,0.9255848,0.71121377,0.90718603,0.69237965,bitilasana
0.43807384,0.09621117,0.40781897,0.09428745,0.40931103,0.09204253,0.37890568,0.14596644,0.38725078,0.13924187,0.39559987,0.26470128,0.5040428,0.24686933,0.30452412,0.44083995,0.6607721,0.24332777,0.19944544,0.5932708,0.8183745,0.2156733,0.53298545,0.55318636,0.52499413,0.55277646,0.8801599,0.5884539,0.407903,0.83382875,0.86440593,0.8941484,0.236224,0.6988626,bitilasana
0.20892826,0.7578328,0.1922691,0.7394218,0.20864731,0.7089061,0.2474449,0.7148116,0.2991228,0.6626227,0.40568057,0.7741799,0.45411813,0.68502146,0.6247726,0.7556997,0.6916206,0.7056703,0.7956077,0.7418743,0.8722817,0.70849454,0.51845855,0.49011976,0.52080095,0.42180234,0.75332654,0.44164455,0.87488425,0.43490744,0.7312203,0.27488658,0.79034215,0.2323193,bitilasana
